timestamp,high
1406246400,0
1406851200,0
1409529600,0
1412121600,0
1414800000,0
1417392000,0
1420070400,0
1422748800,0
1425168000,0
1427846400,0
1430438400,0
1433116800,0
1435708800,0
1438387200,0
1441065600,0
1443657600,0
1446336000,0
1448928000,0
1451606400,0
1454284800,0
1456790400,0
1459468800,0
1462060800,0
1464739200,0
1467331200,0
1470009600,0
1472688000,0
1475280000,0
1477958400,0
1480550400,0
1483228800,0
1485907200,0
1488326400,0
1491004800,0
1493596800,0
1496275200,0
1498867200,0
1501545600,0
1504224000,0
1506816000,0
1509494400,0
1512086400,0
1514764800,94372.2
1517443200,1413018
1519862400,4.894
1522540800,1.038
1525132800,1.25
1527811200,0.9618
1530403200,0.6541
1533081600,0.621
1535760000,0.4324
1538352000,0.3879
1541030400,0.3685
1543622400,0.3371
1546300800,0.1377
1548979200,0.266
1551398400,0.21
1554076800,0.2179
1556668800,0.2078
1559347200,0.3197
1561939200,0.6334
1564617600,0.5073
1567296000,0.6247
1569888000,0.8571
1572566400,0.6081
1575158400,0.4758
1577836800,0.4838
